clean_comments,label
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
congratulations million subscribers,0
ramadan mubarak guys,0
guys waiting vlog hope guys safe healthy,0
best part,0
ducky bhai big fan watching u year still waiting garmi chargai part,0
vote saying yes wife hours,0
thank entertaining us love u soo soo muchh ducky bhai stay blessed dard zindagi mai mai apki wja se thora hns leti hun,0
moment,0
amazinggg malaysia,0
love much shazada veer love jhelum punjab,0
mashallah stay safe enjoy honeymoon,0
mashallah voice tilawatequran beautiful mashallah awesome video,1
correct statement love pakistan,0
aroob bohat cute lg rai thi aaj,0
allahamadlillah muslim,0
mashallahth sehri mubarak muslimsalhumdulillah,1
noticed saads english accent something else better like speaks vlogs speaks entertainment like vlogs helloo bratherrrrrr,0
mashallah mashallah looking cute together always stay happy together like may allah fill lives joy love success happiness blessing always stay happy love even stay blessed,0
really enjoying episodes,0
mashallah couple salamt rahen amazing enjoy life,0
may allah bless us keep fasts ramadan ameen,0
atleast promoted restaurant offered food,0
beautiful couple complete keep enjoying life may god keep away barking dogs evil eyes,1
vote saying yes wife hours,0
love ducky bhai india biggest fan,0
brother common word used whole ducky family,0
mashallah duckyyyyy brother alhamdulillah,0
tower view tip lady end video beautiful part looked shocked first happy,0
best part video,0
love allah,0
ducky bhai pure soul innocent man,0
vlog uploaded brithday april thanks ducky bhai,0
muslim ramadan mubarak al hindu chiristian sikh buddhism jenism atheist brother sister,0
mashallah allah blessed bahi praying daughter one day make home,0
mashaallah,0
ramzan mubarak aap sabhi ko,1
assalamualaikum kese ho dono ducky bhai really love u big fan u watch ur videos never miss u best couples may allah give u long life enjoyment ameen,0
day another without vlog love vlog forever,0
ramzan mubarak friends india,1
malaysian log bohot kind hain sab vlogs se malasiya ka tour acha rahega log bohot achay hain thailand walon se bohot achay,0
want ducky meet dr zakir naik malaysia cola lumpur,0
allah hm ko ramzan ke mahene apne ghar ko bolay,1
man love vlogs please increase duration,0
great vlog loved,0
else noticing ducky effects auroobducky wife,0
beautify quran change message message change,1
preparations eid,0
earn money get chance meet xcaddiscord fans using xcad httpsdiscordggbamdjmjfn mobile pc download httpsbitlyxoleh,1
best places visit malaysia petronas twin towers batu caves,0
places visit kuala lumpur aquaria klcc botanical gardens petronas dancing fountain,0
vlogs amazing relive tension keep working hard like us,0
visited mentioned places petronas tower kl aquaria kl minaret kl,0
malaysia like second home one best places visit,0
malaysia wonderful muslim country beautiful country would really fun personal expertise visit sunway lagoon lego land even stairs temple,0
hindhu ramzan mubarak muslim brothers sisters,1
places throughly enjoyed visited back revolving restaurant menara kl kl bird park,0
man literally born make history,0
thanks love support guys love,0
thank ducky bhai entertaining us,0
brings back old memories,0
ramadan mubarak everyone nice vlog definitely one go spots,0
ramzan mubarak muslims world keep praying,1
best places visit malaysia petronas twin tower penang island monkeys,0
day complete without ducky bhai vlog,0
ducky bhai visit sunway lagoon counted best parks world total parks inside nice things content know enjoy alot must go would say disappointed suggestion sha allah,0
love malaysia thank,0
big respect ducky bhai,0
travel vlogs usually seems casual conveys much viewers like halal haram items things keeep sharing stuff broski,0
joke salute bucky bhai,0
thank u ducky bhai entertaining us,0
good see pakistani culture much similarities india pakistan media opposite,0
wish inshallah eid,0
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
cant believe affordable product stealclick link avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
malaysia genting highland cameron highland langkawipinang island must visitso beautiful,0
wow beautiful place like heaven earth,0
favorite place wish could go malaysia,0
day incomplete without ducky vlogs,0
nan,0
u want see malaysian murre go genting highland hour drive kl nice place,0
welcome malaysia habibi,0
pura tabbar e aagya yaar scene gone hilarious,0
love watching vlogs,0
thyere tour years ago best ever days life first time go pakistan place lankavi,0
aroob ko bass oooo beautiful bolne k liye rakha hua hai,0
saying yes ducky bhai hours aroob like karo sab,0
ramzan mubarak sab muslims bhai ko india se,1
stay happy guys,0
welcome malaysia,0
mashallah allah,0
u r suggested visit genting highland malaysiamasjid jamek sultan abdul samadsunway lagoonkuala lumpur butterfly parksky deck kl tower twin tower building stay safe fun guys,0
best tourist destinations kuala lumpur genting highland resort sunway lagoon theme park putrajaya,0
ducky bhai lucky guy also aroob life partner masha allah hamesha khush rahu ameeen,0
must go ali bhais lahori resturant located butiq bintang road kualalumpur iam sure u guys find delicious tastefull pakistani dishes u go requested plz give salam ali bhai,0
guy living millions dream life rich life fam money youtuber gamer beautiful wife everything may god bless everyone like ameen,1
vote aroob saying yes ducky bhi hours,0
plane shots another level,0
addicted ducky bhai videos,0
ramzan mubarak muslim brothers sisters,1
namaz permanent solution every problem,1
feeling emotional seeing malaysiaflashbacks uni days,0
favorite country malaysia,0
vlogs love keep entertain us,0
next content saying yes wife hours malaysia,0
vote saying yes wife hrs,0
nice vlog malaysia looks amazing,0
excited malaysia vlogs love content,0
want go malaysia country bangladesh,0
aroobs laugh wow,0
bhai ap msia dish zarur try kary like nasi lemaknasi ayam telur bungkus chicken rice delicious ye msia k local restaurants easily milega,0
u mention time im also watching sehri,0
fun fact everyone found channel randomly watching regularly,0
waiting vlog loved,0
ye vloggers hmy adhi dunya ase hi dikha dete hai,0
namaz permanent solution every problem agree,1
shopping cheap food amazing lankwai island amazing,1
finally struggle halal food end,0
assalamualaikum saad know kind grew together started watching since first moved india hong kong azma fallah roast first started listening faris shafi discovering end credita thanks intro pakistan got married two years ago alhamdulillah good see living happy married life mashaa allah may allah give happiness patience,1
love balochistan,0
amazing volg,0
mashallah muslim country,0
welcome malaysia ducky bhai,0
favorite country malaysia wish iam visit malaysia,0
love ducky bhai india biggest fan,0
go langkawi sunway lagoonamazing waterpark,1
wow love vlogs afghanistan,0
langkawi best island malaysia visitors,0
ramzan mubarak ducky bhaii assalamualaikum,1
vote saying yes aroob hours,0
never fail laugh us,0
u wan na try local pakistani food pls get lorong gombak located nearby sogo complex,0
simply epic scenes,0
welcome malaysia,0
vote giving money poors ramadan,1
congrates million,0
beautiful place,0
vote saying yes wife hours malaysia,0
amazing tour,0
malaysia beautiful country please visit gentin highland enjoy lot sister many ralitaves stay visited malaysia many times enjoy stay,0
ducky bhai love nice trip,0
must visit place chocolate factory klcc kl tower,0
cant wait vlogs sooo much excited,0
vote saying yes wife,0
berjaya times square theme park national zoo malaysia sky deck kl tower,0
ducky bhaii please visit chef tandoor restaurant malaysia pakistani restaurant,0
biwi ko pori duniya ghuma di hats brother,0
congrats million,0
beautiful land view,0
usa beautiful country amen,0
register binance httpsbitlynsxo,0
lets take moment appreciate much effort puts content us,0
one best thing dude never takes credit achieves something always request us audience team always polite videos congratulate achievement,1
aroob really happy see happiness face,0
ramzan mubarak muslim brothers sisters love pk,1
couple made,0
quality vlogs getting good day day,0
immense respect ducky safar mein rozy rakhna sokha kaam nhi,0
aoa looot prayers wishes specially duky bhai ap ki efforts making wife happy sooo cute mashaallah allah bless,0
click funwwwpornhubcom,1
allah hummy ramzan apni ghr bula ly ameeen,1
r spreading positive vibes making us happy putting much efforts favourite videos absolutely love,0
whole vlog amazing absolutely loved,0
fun fact everyone found channel randomly started watching regularly,0
reached great heights hope aroob keep happy always,0
ramadan mubarak may allah protect iqra family evil eye keep happy guys always prayers may guys always smile,0
succeeded make us happyhe never disappoints us,0
beautiful vlog brother stay blessed family love riyadh,0
muslim fasting ramadan say alhamdulillah,0
hats n every one comes within seconds see vlog soon posts,0
best vlogs left watching sourav joshi vlog love india postive vibes fun power couple innocent honest hardworking salute ducky bhai keep growing,0
fun fact everyone found channel randomly started watching regularly,0
ducky bhai never fails entertain us,0
best vlogs left watching sourav joshi vlog love india postive vibes fun power couple innocent honest hardworking salute ducky bhai keep growing,0
finally ducky back dayzz,0
always make day better,0
ramzan mubarak,1
great person bhai attitude ego earth person,0
finally wait,0
proudto muslim,1
best vlogs left watching sourav joshi vlog love india postive vibes fun power couple innocent honest hardworking salute ducky bhai keep growing,0
know new youtube chanel seriously addict searched almost times ducky bhai new vlog post thought k unknown jgh gy hyn allah khair hi kry thank god guys safe love,1
good journey good job ramdan mubarak,0
kon kon ramzan anay se bahut khush haialhamdulillah,1
mashaallah,0
fun fact ducky showed time mobile pm watching scroll noticed time pm,0
love india,0
meanwhile watching food vlog hour aftari,0
aroob finding halal tag sprite,0
keep smile shine,0
amazing show us things without fake ness heavenly island,0
mere duaa hai ke ap dono hmesha saat kush raho ameen,0
goodness called confidence btw lots love homeland,0
beautiful place mashaallah,0
beautiful villa,0
saying yes aroob hours,0
big respect kashmir,0
ramadan mubarak every one,0
lucky get complete mashallah,0
love ducky bhai india biggest fan,0
see heaven world,0
namaz best solution every problem,1
ramadan mubarak,0
happy ramzan eid,1
advance eid mubarak muslim,0
small people bark successful people ignore ignore negative like always may god protect evil eyes beautiful couple,1
love much shazada veer love jhelum punjab,0
eagerly awaiting vlog,0
whole island villa binance ducky bhai sponsoring tap tap send legend,0
ramadan mobarik muslims,1
beautiful island,0
vlogs amazing youre fav keep,0
beautiful vlogs,0
waiting long time vlog,0
sirf aftari hi dekhata hai sehri bhi dekha,0
ramadan mubarak everyone,0
never fail make us laugh,0
duckys expression like kabhy lame,0
legends anderstand mint vlog seen,0
amazing vlog,0
mai mar k bhi octopus na khaou good c u plz k pak walay ramadan vlogs bhi dhale missing ur amma fam ducky bhai,0
live life like everyday ramadan akhirat become eid,0
wow thats really amazing villa,0
villa amazing,0
stay happy guys,0
amazing place amazing vlog,0
ducky bhai youtuber pakistan,0
click funwwwpornhubcom,1
proudto muslim,1
day complete without duckys vlogs,0
welcome pakistani legend,0
mashaallah,0
ducky bhai ko hr cheez poriiii ki poriiiii mili howi hai anyway best wishes lovely moments,0
pakistan jesaa khaana nhii hai kahein,0
keep prayers guys,0
nan,0
ducky bhai op love pakistan,0
good see pakistani culture much similarities india pakistan media opposite,0
nice vlog mashallah,0
saying yes aroob hours,0
love thailand vlogs,0
may allah accepted prayers,0
allah pak hame ramzan ke mahine apne mulk bulale ameen,1
ducky never fails entertain us,0
eating oreo blackpink iftar,0
ramadan mubarak,0
fresh vlog,0
namaz permanent solution problems agree,1
big fan ducky bhai,0
everything pure,0
video dekhte dekhte mein kho gyi jese khud b usi jaga pr hun,0
justice aroobs photos,0
register binance httpsbitlynsxo,0
ducky enjoying ramadan well us,0
welcome vietnam hope u wife amazing time thereeeeee vietnamese viewer,0
ramazan mubarak muslims,1
ramadan mubarak muslim brothers sisters,0
