clean_comments,label
vote for smoking prank with aroob,0
thanks for always bringing smile on our facesyou are best and real and pure person these two are my favorites,0
vote for mins vlog daily,0
omg i literally did this tour on the th buhat fit hai wish i could have seen you guys,0
ducky always give savage that no one can give us,0
lets vote for saying yes to aroob for hours,0
allah creates the best couples indeed and both of you are one of them you looks completely amazing with your spouse that girl is so bubbly and she makes you complete,0
vote for mins vlog daily,0
he should also do a pakistan tour with aroob,0
terima kasih for an amazing vlog,0
aroob is so lucky,0
there are more beautiful water falls then it in pakistan,0
your vlog is so entertaining they make us joy and make our face full of happiness and smile,0
ducky the best vloger and my most favourite youtuber,0
lots of love from india bhai,0
vote for married prank on aroob and family,0
vote for nd marriage prank aroob,0
love you ducky bhai from india your biggest fan here,0
i was too depressed but ducky bhai you make me smile,0
try beach and water villa in maldives you will enjoy like never ever ever before ducky and aroob,0
finally ducky bhai will reached m subs,0
the auntys language was too funnyi respect all languages but it was really hilarious,0
that nusrat part got me,0
now i get to realize why you are the top youtuber brilliant and breathtaking sometimesso advantures amazing,0
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
terima kasih to ducky for daily vlogs,0
ducky and aroob maldives zaroor jaoo heaven on earth,0
assalamualiakum to all muslim,0
so good to see you,0
i love your vlogs,0
yeah bali is amazing place to visit,0
amazing vlog ever,0
love you so much shazada veer love from jhelum punjab buzurgo,0
dua kary k pakistan k halat thik hn hai ameen,0
maza agya enjoyed sweet couple mashallah,0
u own a great personality,0
my kids specially watch your vlogs regularly and enjoy it,0
hi saad your my favorite pakistanie youtuber but i just wana say that when u vist any country plz dont make fun of thier language its really not a joke u never know what they be feeling thats all n keep up ur hard work lots of love and support,0
vote for living on ferris wheel for hours,0
lets vote for saying yes to arooba for hours,0
aroobs voice in vlog,0
mashaallah,0
love your vlogs plz keep uploding,0
bali keya place hai yaar paisa wasool,0
love from pakistan ducky bhai,0
maza agaya itni amazing places dekh kar wah dil khush ho gaya,0
beautiful vlogs,0
masah allah bai good work keep it up,0
duckyaroob best,0
cuties mashaallah stay blessed ameen,0
kis kis ko quran pak pasand he,1
so lovely,0
vote for smoking prank with aroob,0
entertaining as always,0
love your vlogs ducky bhai zabardast,0
sahiwal wala part was unexpexted,0
you both are,0
link httpsbitlyducky promo code ducky,1
kis kis ko quran pasand ha,1
terima kasih ducky bhai for entertaining us,0
i proud to be a muslim,1
my reaction was the same as aroob on terima kasih thank you saad for making us smile laugh,0
the day incomplete without your vlog and no matter what the duration of the vlog is it end really fast it the addictive,0
they r just spreading positive vibes and making us happy by putting so much efforts into our favourite videos i absolutely love them,0
i respect everyone who were involved in this seriously the best piece that i ve ever seen on youtube hate off to well all love your videos,0
hats off to each n every one who comes within seconds to see the vlog as soon as she posts it,0
attitude click for funwwwpornhubcomskuefaadacousearch fake real master mind,1
lets vote for saying yes to mother,0
ducky bhai never fails to entertain us,0
azan sunna kon kon psnd krta,0
vegetables pizza is all about staying safe pata nai wahan ka halal bhe kesa ho so vegetables pizza was too cool option,0
salam terima kasih to visit indonesia especially bali i understand nothing but this is an awesome video there are many beautiful places you can visit to delicious foods you can try and you can learn more words,1
public skip sponsor time,0
terima kasih ducky bhai for giving this knowledge to us,0
what the heck terima kashi real this is what we call real entertaining vlogger,0
lets vote for smoking prank with aroob,0
its very good to see pakistani culture too much similarities between our india and pakistan the media is opposite,0
you never disappoint us,0
terima kasih for entertaining us,0
fun fact everyone found this channel randomly but started watching her regularly,0
terima kasih for entertaining us,0
seconds k likes this is the power of ducky bhai,0
vote for saying yes to aroob for hours,0
i love quran,1
ducky is back with the same energy,0
love your travel vlogs entertainment plus new locations keep up the good work,0
lets vote for smoking prank on aroob,0
everything is temporary but ducky ka steps sa nicha jana is permanent,0
saying yes to aroob for hours,0
ive went to bali from jakarta cuz i live in jakarta we went their by road so it was fun but if u want to visit a good place in bali the best places aur to go is kuta and nusa penida and in nusa penida when u will book hotel in that hotel there will be a tour guide as well who will take u to places in nusa penida on his car just check that type of hoteland enjoy your trip,0
terima kasih is too funny,0
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
i cant believe how affordable this product is its a stealclick on link to avail offerhttpsyourgiftcommobilesinfinixinfinixzerog,1
love you so much shazada veer love from jhelum punjab buzurgo,0
lets vote for smoking prank on aroob,0
terima kasih for entertaining us love you ducky,0
lets vote say yes for hours to ajoob,0
was the best part,0
love you ducky bhai from india your biggest fan here,0
ducky bhai aap turtle island jayein buhat maza ayega apko or mashallah khush rahein aur enjoy krein by the way i am you big fan and love from multan,0
i cant even stop laugh harder lmao terima kasih,0
aroob making the face,0
sir ap roz vlogs upload krtay hoo im so thankful i think we atleast have to appreciate you ducky bhai from all of us teri maa khassi,0
only legends saw,0
ducky has his own level,0
everyone is talking about terima kasih but no one is taking about basil,0
ducky bhai thank you for uploading two vlogs in one day love you thanks for k likes,0
indonesia good country and good people,0
i laugh so hard when ducky said terima kassih again nd again,0
we want daily vlogs,0
terima kasih very much ducky bhai for entertaining us,0
terima kasih ducky,0
you always make us to laugh,0
i laughed so hard terima kasih,0
make the vlogs longer,0
terima kasih ducky bhai,0
terima kasih ducky bhai for vlog,0
jo bhi mara comment padh rha hai uski family hameshe happy rhe,0
ducky bhaii love haiii yarrrr he always entertain us,0
aroob and ducky rocked maaz and basil shocked,0
ducky bhai terima khsih for entertainment us,0
ducky is on another level,0
opportunities dont happen you create them,0
didnt expect the starting was this,0
terima kaseh ducy bhai for best vlogs,0
one of the funniest vlog,0
lets vote for smoking prank on aroob,0
terima kasih duck bhai,0
terima kashi for uploading,0
beautiful vlogs,0
millions of books but quran majeed is the best,1
assalam o alaikum ducky bhai aap ne jab unko kha terima kasih i dont stop laughed,0
great vlog,0
chacha baali from the karachi on the road to bali indonasia to meet ducky bhai mere beton,0
legends,0
arrob is a lucky girl she got ducky the entertainer stay blessed,0
amazing volg,0
love from india,0
duckyaroob are the bestttt,0
zabardust the way aroob control her laugh was great,0
aroob on her phone,0
terimaa khasih was epic,0
ducky bhai is coming back in his old form teri maa kaishi thank you,0
ducky bhai terma kasih,0
terima kasih for such a amazing vlog,0
love you from india,0
my whole family watch your videos,0
halal and no food is only in pakistanlove pakistan,0
quran is the best of all book,1
love from pakistan,0
aroob ki smile,0
terima kasih watching fom canada,0
ducky bhai number vloger love you,0
ducky bhai aapki vlogs and videos hamesha top classs ki hoti yaar big bigg fann,0
zabardast vlog,0
terima kasih for vlog,0
there was a time when ducky used to speak like burgers but now he has become full penda,0
biggest fan ducky bhai love for india,0
i like this vlog,0
fly only business service was amazing discount is crazy instagram page httpsinstagramcomflyonlybusiness website httpsflyonlybusinesscom,1
vote for married prank on aroob and family,0
so we can all agree that this man never disappoints us with his video,0
lets we all appreciate this content this man and his crew makes just a masterpiece imagine whats hes gonna doing in the future,0
everyone should deserve a brother like zalmihe never failed to make us laugh mohib is so lucky to have him salute zalmi bhai,0
ducky bhai enjoying his childhood,0
in this vlog ducky bhai speaks hundred times business class business class,0
congratulations for m subscribers ducky bhai,0
i respect everyone who were involved in this seriously the best piece that l ve ever seen on youtube hats of to well all love your videos,0
after a very very long time again welcome back ducky bhai,0
love your all vlogs they make us laughwe enjoy ur funny behavior day incomplete without ur vlogs,0
